layer,level,class,id,metric,value,name,type,function_name
10,class,2,NA,pland,88.32472748135399,percentage of landscape,area and edge metric,lsm_c_pland
10,class,3,NA,pland,0.4374641422834194,percentage of landscape,area and edge metric,lsm_c_pland
10,class,4,NA,pland,10.87205966724039,percentage of landscape,area and edge metric,lsm_c_pland
10,class,1,NA,shape_cv,19.947997607283156,shape index,shape metric,lsm_c_shape_cv
10,class,2,NA,shape_cv,76.38715864372686,shape index,shape metric,lsm_c_shape_cv
10,class,3,NA,shape_cv,NA,shape index,shape metric,lsm_c_shape_cv
10,class,4,NA,shape_cv,42.73590613534996,shape index,shape metric,lsm_c_shape_cv
10,class,1,NA,shape_mn,1.1101396179773684,shape index,shape metric,lsm_c_shape_mn
10,class,2,NA,shape_mn,1.909593974300617,shape index,shape metric,lsm_c_shape_mn
10,class,3,NA,shape_mn,2.1108742004264394,shape index,shape metric,lsm_c_shape_mn
10,class,4,NA,shape_mn,1.6132780512969507,shape index,shape metric,lsm_c_shape_mn
10,class,1,NA,shape_sd,0.22145062443162783,shape index,shape metric,lsm_c_shape_sd
10,class,2,NA,shape_sd,1.458684578600061,shape index,shape metric,lsm_c_shape_sd
10,class,3,NA,shape_sd,NA,shape index,shape metric,lsm_c_shape_sd
10,class,4,NA,shape_sd,0.6894489937044678,shape index,shape metric,lsm_c_shape_sd
10,class,1,NA,split,1098503.5932203392,splitting index,aggregation metric,lsm_c_split
10,class,2,NA,split,1.3028503573131696,splitting index,aggregation metric,lsm_c_split
10,class,3,NA,split,52253.46304756786,splitting index,aggregation metric,lsm_c_split
10,class,4,NA,split,662.4571082022175,splitting index,aggregation metric,lsm_c_split
10,class,1,NA,tca,0.09,total core area,core area metric,lsm_c_tca
10,class,2,NA,tca,963.81,total core area,core area metric,lsm_c_tca
10,class,3,NA,tca,1.35,total core area,core area metric,lsm_c_tca
10,class,4,NA,tca,48.96,total core area,core area metric,lsm_c_tca
10,class,1,NA,te,4740,total edge,area and edge metric,lsm_c_te
10,class,2,NA,te,68160,total edge,area and edge metric,lsm_c_te
10,class,3,NA,te,1980,total edge,area and edge metric,lsm_c_te
10,class,4,NA,te,53340,total edge,area and edge metric,lsm_c_te
